Revendedora, Fabricante, Modelo, Ano, Kilometragem, Preco, Preço Fipe, %Desconto-Fipe, %Desconto/1000Kilometros
Movida,FIAT,UNO,2017,25011,33960,35303,3.8042092739993767%,0.15209536518468642
Movida,FIAT,UNO,2017,30695,33960,35303,3.8042092739993767%,0.12393175899137923
Movida,FIAT,UNO,2017,28789,33960,35303,3.8042092739993767%,0.13213648051404575
Movida,FIAT,UNO,2017,28272,33960,35303,3.8042092739993767%,0.13455272783218536
Movida,FIAT,UNO,2017,28305,33960,35303,3.8042092739993767%,0.1343958621493456
Movida,FIAT,UNO,2018,22862,36760,37328,1.521645949421346%,0.06655495557981655
Movida,FIAT,UNO,2017,31730,33960,35303,3.8042092739993767%,0.1198893597428186
Movida,FIAT,UNO,2017,28299,33960,35303,3.8042092739993767%,0.13442435597170943
Movida,FIAT,UNO,2018,26847,36160,37328,3.1290184312044578%,0.11654568054247831
Movida,FIAT,UNO,2017,30642,33960,35303,3.8042092739993767%,0.12414611082463782
Movida,FIAT,UNO,2017,32910,33960,35303,3.8042092739993767%,0.1155908138312229
Movida,FIAT,UNO,2018,30291,36160,37328,3.1290184312044578%,0.10329520768534456
Movida,FIAT,UNO,2017,24955,34690,35303,1.7363963402543694%,0.06957831143830619
Movida,FIAT,UNO,2017,27000,33960,35303,3.8042092739993767%,0.14089142157695556
Movida,FIAT,UNO,2017,23802,34690,35303,1.7363963402543694%,0.07294863421645882
Movida,FIAT,UNO,2017,31091,33960,35303,3.8042092739993767%,0.12235331512927367
Movida,FIAT,UNO,2017,18184,34690,35303,1.7363963402543694%,0.09548508882344621
Movida,FIAT,UNO,2018,29288,36160,37328,3.1290184312044578%,0.10683254570673145
Movida,FIAT,UNO,2018,28992,36160,37328,3.1290184312044578%,0.10792323771960327
Movida,FIAT,UNO,2018,28404,36160,37328,3.1290184312044578%,0.11015731143124301
Movida,FIAT,UNO,2018,29522,36160,37328,3.1290184312044578%,0.10598578840918801
Movida,FIAT,UNO,2017,30280,33960,35303,3.8042092739993767%,0.12563023922589667
Movida,FIAT,UNO,2017,25860,33960,35303,3.8042092739993767%,0.14710217215109148
Movida,FIAT,UNO,2017,26239,33960,35303,3.8042092739993767%,0.14497748757619577
Movida,FIAT,UNO,2017,40987,32890,35303,6.835113163187264%,0.16675888462933697
Movida,FIAT,UNO,2017,41320,32890,35303,6.835113163187264%,0.16541499874609192
Movida,FIAT,UNO,2017,33501,33960,35303,3.8042092739993767%,0.1135517065846629
Movida,FIAT,UNO,2018,41845,34730,37328,6.959922846120874%,0.16632229714001037
Movida,FIAT,UNO,2018,32946,36160,37328,3.1290184312044578%,0.09497126995491115
Movida,FIAT,UNO,2018,31583,36160,37328,3.1290184312044578%,0.09906973249760821
Movida,FIAT,UNO,2018,29806,36160,37328,3.1290184312044578%,0.10497595971431065
Movida,FIAT,UNO,2018,30498,36160,37328,3.1290184312044578%,0.1025941319782438
Movida,FIAT,UNO,2017,30293,33960,35303,3.8042092739993767%,0.12557632778766015
Movida,FIAT,UNO,2017,38542,32890,35303,6.835113163187264%,0.17733734175303595
Movida,FIAT,UNO,2017,29318,33960,35303,3.8042092739993767%,0.12975235424125572
Movida,FIAT,UNO,2017,26250,33960,35303,3.8042092739993767%,0.14491673741950314
Movida,FIAT,UNO,2018,23531,36760,37328,1.521645949421346%,0.06466283993801401
Movida,FIAT,UNO,2017,27152,33960,35303,3.8042092739993767%,0.140102724339829
Movida,FIAT,UNO,2017,31701,33960,35303,3.8042092739993767%,0.11999903078668149
Movida,FIAT,UNO,2017,17810,34690,35303,1.7363963402543694%,0.09749010949718541
Movida,FIAT,UNO,2018,20877,36760,37328,1.521645949421346%,0.07288274496701533
Movida,FIAT,UNO,2017,41102,32890,35303,6.835113163187264%,0.16629231839980693
Movida,FIAT,UNO,2017,28055,33960,35303,3.8042092739993767%,0.13559343006841235
Movida,FIAT,UNO,2017,32198,33960,35303,3.8042092739993767%,0.11814681431098409
Movida,FIAT,UNO,2018,18045,36760,37328,1.521645949421346%,0.08432040061073623
Movida,FIAT,UNO,2017,42169,32890,35303,6.835113163187264%,0.16208473234970985
Movida,FIAT,UNO,2017,40345,32890,35303,6.835113163187264%,0.16941241171831814
Movida,FIAT,UNO,2017,42589,32890,35303,6.835113163187264%,0.16048633865196676
Movida,FIAT,UNO,2017,32388,33960,35303,3.8042092739993767%,0.1174537427521497
Movida,FIAT,UNO,2017,34833,33960,35303,3.8042092739993767%,0.10920965935578392
Movida,FIAT,UNO,2018,25522,36160,37328,3.1290184312044578%,0.1225960283354017
Movida,FIAT,UNO,2018,21708,36760,37328,1.521645949421346%,0.07009286238064148
Movida,FIAT,UNO,2018,30290,36160,37328,3.1290184312044578%,0.10329861778100616
Movida,FIAT,UNO,2017,29122,33960,35303,3.8042092739993767%,0.13062559743156188
Movida,FIAT,UNO,2018,38858,34730,37328,6.959922846120874%,0.179107101215185
Movida,FIAT,UNO,2018,30883,36160,37328,3.1290184312044578%,0.10131519334297558
Movida,FIAT,UNO,2018,27996,36160,37328,3.1290184312044578%,0.11176263282510475
Movida,FIAT,UNO,2018,38977,34730,37328,6.959922846120874%,0.17856028647239144
Movida,FIAT,UNO,2018,31027,36160,37328,3.1290184312044578%,0.10084499262615887
Movida,FIAT,UNO,2018,32887,36160,37328,3.1290184312044578%,0.09514164531757655
Movida,FIAT,UNO,2018,31081,36160,37328,3.1290184312044578%,0.10066979059276937
Movida,FIAT,UNO,2018,29062,36160,37328,3.1290184312044578%,0.1076632980492192
Movida,FIAT,UNO,2018,26979,36160,37328,3.1290184312044578%,0.11597547928852697
Movida,FIAT,UNO,2018,29829,36160,37328,3.1290184312044578%,0.10489501948389063
Movida,FIAT,UNO,2017,30079,33960,35303,3.8042092739993767%,0.12646972320476652
Movida,FIAT,UNO,2018,35330,34730,37328,6.959922846120874%,0.1969919573779648
Movida,FIAT,UNO,2018,30050,36160,37328,3.1290184312044578%,0.10412360424626327
Movida,FIAT,UNO,2018,20100,36760,37328,1.521645949421346%,0.07570001240840485
Movida,FIAT,UNO,2018,26000,36160,37328,3.1290184312044578%,0.12034223419116409
Movida,FIAT,UNO,2018,33000,36160,37328,3.1290184312044578%,0.09481586713143413
Movida,FIAT,UNO,2017,21200,34690,35303,1.7363963402543694%,0.0819016244636748
Movida,FIAT,UNO,2017,40000,32890,35303,6.835113163187264%,0.1708735572407506
Movida,FIAT,UNO,2017,35150,32890,35303,6.835113163187264%,0.19445003451359177
Movida,FIAT,UNO,2017,25200,33960,35303,3.8042092739993767%,0.1509546952104828
Movida,FIAT,UNO,2017,27500,33960,35303,3.8042092739993767%,0.13832985251443136
Movida,FIAT,UNO,2017,17636,34690,35303,1.7363963402543694%,0.0984519102032301
Movida,FIAT,UNO,2017,33000,33960,35303,3.8042092739993767%,0.11527557570980809
Movida,FIAT,UNO,2018,20100,36760,37328,1.521645949421346%,0.07570001240840485
Movida,FIAT,UNO,2018,24426,36760,37328,1.521645949421346%,0.062293607459833214
Movida,FIAT,UNO,2017,29224,33960,35303,3.8042092739993767%,0.13016969286567584
Movida,FIAT,UNO,2017,25293,33960,35303,3.8042092739993767%,0.15039967083100247
Movida,FIAT,UNO,2018,26073,36160,37328,3.1290184312044578%,0.12000530916639018
Movida,FIAT,UNO,2018,22126,36760,37328,1.521645949421346%,0.06876874178249857
Movida,FIAT,UNO,2018,30104,36160,37328,3.1290184312044578%,0.10393683544940899
Movida,FIAT,UNO,2017,30737,33960,35303,3.8042092739993767%,0.12376242026154521
Movida,FIAT,UNO,2017,29200,33960,35303,3.8042092739993767%,0.13027667799045844
Movida,FIAT,UNO,2018,35753,34730,37328,6.959922846120874%,0.19466137624100446
Movida,FIAT,UNO,2018,34303,36160,37328,3.1290184312044578%,0.09121438990218218
Movida,FIAT,UNO,2017,30169,33960,35303,3.8042092739993767%,0.1260924519058461
Movida,FIAT,UNO,2017,38441,32890,35303,6.835113163187264%,0.17780326630215035
Movida,FIAT,UNO,2018,22379,36760,37328,1.521645949421346%,0.06799132928602976
Movida,FIAT,UNO,2018,27176,36160,37328,3.1290184312044578%,0.11513479895516274
Movida,FIAT,UNO,2018,25785,36160,37328,3.1290184312044578%,0.12134563062144023
Movida,FIAT,UNO,2018,18992,36760,37328,1.521645949421346%,0.08011614539153088
Movida,FIAT,UNO,2017,31900,33960,35303,3.8042092739993767%,0.11925047095700375
Movida,FIAT,UNO,2017,38190,32890,35303,6.835113163187264%,0.17897183009576245
Movida,FIAT,UNO,2018,24434,36760,37328,1.521645949421346%,0.0622732125811887
Movida,FIAT,UNO,2018,20089,36760,37328,1.521645949421346%,0.07574146089703065
Movida,FIAT,UNO,2017,39951,32890,35303,6.835113163187264%,0.17108312883428273
Movida,FIAT,UNO,2017,36176,32890,35303,6.835113163187264%,0.18893532253053774
Movida,FIAT,UNO,2018,39230,34730,37328,6.959922846120874%,0.17740875445746665
Movida,FIAT,UNO,2018,32369,36160,37328,3.1290184312044578%,0.09666414677801846
Movida,FIAT,UNO,2018,29387,36160,37328,3.1290184312044578%,0.10647265656745807
Movida,FIAT,UNO,2018,35854,34730,37328,6.959922846120874%,0.19411303433610025
Movida,FIAT,UNO,2018,27395,36160,37328,3.1290184312044578%,0.11421442660258642
Movida,FIAT,UNO,2018,48131,34960,37328,6.343763394770682%,0.13179928934535615
Movida,FIAT,UNO,2018,26946,36160,37328,3.1290184312044578%,0.11611750588950374
Movida,FIAT,UNO,2018,29697,36160,37328,3.1290184312044578%,0.10536125096654514
Movida,FIAT,UNO,2017,38415,32890,35303,6.835113163187264%,0.17792360378975594
Movida,FIAT,UNO,2017,31292,33960,35303,3.8042092739993767%,0.12156741999806273
Movida,FIAT,UNO,2017,27400,33960,35303,3.8042092739993767%,0.13883468756612447
Movida,FIAT,UNO,2017,36253,32890,35303,6.835113163187264%,0.1885340421246556
Movida,FIAT,UNO,2017,30323,33960,35303,3.8042092739993767%,0.12545209319348954
Movida,FIAT,UNO,2018,29276,36160,37328,3.1290184312044578%,0.106876334023447
Movida,FIAT,UNO,2018,37143,34730,37328,6.959922846120874%,0.18737677272563197
Movida,FIAT,UNO,2017,30162,33960,35303,3.8042092739993767%,0.12612171448461282
Movida,FIAT,UNO,2017,25533,33960,35303,3.8042092739993767%,0.14898602937257682
Movida,FIAT,UNO,2018,20507,36760,37328,1.521645949421346%,0.07419767648826535
Movida,FIAT,UNO,2018,29124,36160,37328,3.1290184312044578%,0.10743410922590413
Movida,FIAT,UNO,2018,28837,36160,37328,3.1290184312044578%,0.10850330921715991
Movida,FIAT,UNO,2018,31721,36160,37328,3.1290184312044578%,0.09863875011677882
Movida,FIAT,UNO,2017,29196,33960,35303,3.8042092739993767%,0.130294525944425
Movida,FIAT,UNO,2017,32097,33960,35303,3.8042092739993767%,0.11851857667142429
Movida,FIAT,UNO,2017,32063,33960,35303,3.8042092739993767%,0.11864425130986081
Movida,FIAT,UNO,2018,41325,34730,37328,6.959922846120874%,0.168415110248291
Movida,FIAT,UNO,2018,34076,36160,37328,3.1290184312044578%,0.09182200402630682
Movida,FIAT,UNO,2017,27614,33960,35303,3.8042092739993767%,0.13775880043452388
Movida,FIAT,UNO,2018,31499,36160,37328,3.1290184312044578%,0.09933391845093516
Movida,FIAT,UNO,2017,34946,33960,35303,3.8042092739993767%,0.10885653343632863
Movida,FIAT,UNO,2017,40354,32890,35303,6.835113163187264%,0.16937462924513105
Movida,FIAT,UNO,2017,30954,33960,35303,3.8042092739993767%,0.12289482390564939
Movida,FIAT,UNO,2017,35552,32890,35303,6.835113163187264%,0.19225137578227616
Movida,FIAT,UNO,2017,25000,34690,35303,1.7363963402543694%,0.06945307548715529
Movida,FIAT,UNO,2017,36119,32890,35303,6.835113163187264%,0.18923347627871717
Movida,FIAT,UNO,2017,29558,33960,35303,3.8042092739993767%,0.1286988488784931
Movida,FIAT,UNO,2018,25503,36160,37328,3.1290184312044578%,0.12268736006918356
Movida,FIAT,UNO,2017,31297,33960,35303,3.8042092739993767%,0.12154799904145239
Movida,FIAT,UNO,2017,34368,33960,35303,3.8042092739993767%,0.110687226104902
Movida,FIAT,UNO,2017,25376,33960,35303,3.8042092739993767%,0.14990776191036675
Movida,FIAT,UNO,2017,26694,33960,35303,3.8042092739993767%,0.1425064346881205
Movida,FIAT,UNO,2017,33767,33960,35303,3.8042092739993767%,0.11265722796728787
Movida,FIAT,UNO,2018,33174,36160,37328,3.1290184312044578%,0.09431856612522856
Movida,FIAT,UNO,2017,28577,33960,35303,3.8042092739993767%,0.13311670774719633
Movida,FIAT,UNO,2017,29448,33960,35303,3.8042092739993767%,0.12917957397532606
Movida,FIAT,UNO,2018,29389,36160,37328,3.1290184312044578%,0.10646541106513976
Movida,FIAT,UNO,2017,30653,33960,35303,3.8042092739993767%,0.12410156175374754
Movida,FIAT,UNO,2017,31178,33960,35303,3.8042092739993767%,0.1220119078225529
Movida,FIAT,UNO,2017,34198,33960,35303,3.8042092739993767%,0.11123744185500678
Movida,FIAT,UNO,2017,39121,32890,35303,6.835113163187264%,0.17471277447950678
Movida,FIAT,UNO,2017,32899,33960,35303,3.8042092739993767%,0.11562946121578653
Movida,FIAT,UNO,2017,29863,33960,35303,3.8042092739993767%,0.12738445198229897
Movida,FIAT,UNO,2017,24467,34690,35303,1.7363963402543694%,0.07096601030956226
Movida,FIAT,UNO,2017,34252,33960,35303,3.8042092739993767%,0.1110620755554076
Movida,FIAT,UNO,2017,32196,33960,35303,3.8042092739993767%,0.1181541533061893
Movida,FIAT,UNO,2017,30515,33960,35303,3.8042092739993767%,0.12466277605188678
Movida,FIAT,UNO,2017,21932,34690,35303,1.7363963402543694%,0.07916820955885512
Movida,FIAT,UNO,2017,36247,32890,35303,6.835113163187264%,0.18856524948099934
Movida,FIAT,UNO,2018,29401,36160,37328,3.1290184312044578%,0.10642195875125697
Movida,FIAT,UNO,2017,26888,33960,35303,3.8042092739993767%,0.141478272676536
Movida,FIAT,UNO,2017,43745,32890,35303,6.835113163187264%,0.15624544331338325
Movida,FIAT,UNO,2018,40786,34730,37328,6.959922846120874%,0.1706407150837491
Movida,FIAT,UNO,2018,25738,36160,37328,3.1290184312044578%,0.12156721050563182
Movida,VOLKSWAGEN,GOL,2017,30558,37690,46902,19.640953477463647%,0.6427223887386252
Movida,VOLKSWAGEN,GOL,2018,23105,41130,47947,14.21778213444011%,0.6153285784835155
Movida,VOLKSWAGEN,GOL,2017,18001,38490,46902,17.935269284891902%,0.9962931499217811
Movida,VOLKSWAGEN,GOL,2017,39991,36890,46902,21.346637670035392%,0.5337726962901428
Movida,VOLKSWAGEN,GOL,2018,21963,41130,47947,14.21778213444011%,0.6473220786031739
Movida,VOLKSWAGEN,GOL,2017,28048,37690,46902,19.640953477463647%,0.7002372090792416
Movida,VOLKSWAGEN,GOL,2017,21051,38490,46902,17.935269284891902%,0.8519508495578522
Movida,VOLKSWAGEN,GOL,2017,31671,37690,46902,19.640953477463647%,0.6201361921401758
Movida,VOLKSWAGEN,GOL,2018,16090,41130,47947,14.21778213444011%,0.8835859880952154
Movida,VOLKSWAGEN,GOL,2017,33649,37690,46902,19.640953477463647%,0.5836836100286374
Movida,VOLKSWAGEN,GOL,2018,24444,41130,47947,14.21778213444011%,0.5816233231515693
Movida,VOLKSWAGEN,GOL,2018,29484,40690,47947,15.135462072705279%,0.5133275249348916
Movida,VOLKSWAGEN,GOL,2018,17769,41130,47947,14.21778213444011%,0.8001002889386669
Movida,VOLKSWAGEN,GOL,2018,30356,40690,47947,15.135462072705279%,0.4985822733704015
Movida,VOLKSWAGEN,GOL,2017,26683,37690,46902,19.640953477463647%,0.7360573181480906
Movida,VOLKSWAGEN,GOL,2018,19860,41130,47947,14.21778213444011%,0.7158643640521681
Movida,VOLKSWAGEN,GOL,2017,31318,37690,46902,19.640953477463647%,0.6271258174738544
Movida,VOLKSWAGEN,GOL,2018,40193,39330,47947,17.97192733643398%,0.4471296048274364
Movida,VOLKSWAGEN,GOL,2017,31495,37690,46902,19.640953477463647%,0.623601520112511
Movida,VOLKSWAGEN,GOL,2017,38020,36890,46902,21.346637670035392%,0.5614433515698006
Movida,VOLKSWAGEN,GOL,2018,25176,40690,47947,15.135462072705279%,0.6011622541488374
Movida,VOLKSWAGEN,GOL,2017,60100,36130,46902,22.96703765297855%,0.3821406907202634
Movida,VOLKSWAGEN,GOL,2017,18726,38490,46902,17.935269284891902%,0.9577225014626958
Movida,VOLKSWAGEN,GOL,2018,19092,41130,47947,14.21778213444011%,0.7446594110113712
Movida,VOLKSWAGEN,GOL,2017,23969,38490,46902,17.935269284891902%,0.7482381846012476
Movida,VOLKSWAGEN,GOL,2017,18342,38490,46902,17.935269284891902%,0.9777718631026497
Movida,VOLKSWAGEN,GOL,2017,17558,38490,46902,17.935269284891902%,1.0214288561359932
Movida,VOLKSWAGEN,GOL,2017,31499,37690,46902,19.640953477463647%,0.6235223326178936
Movida,VOLKSWAGEN,GOL,2017,29757,37690,46902,19.640953477463647%,0.6600226318120723
Movida,VOLKSWAGEN,GOL,2017,28662,37690,46902,19.640953477463647%,0.6852371865284042
Movida,VOLKSWAGEN,GOL,2017,29047,37690,46902,19.640953477463647%,0.6761551045670493
Movida,VOLKSWAGEN,GOL,2017,29779,37690,46902,19.640953477463647%,0.659535039538739
Movida,VOLKSWAGEN,GOL,2017,25700,37690,46902,19.640953477463647%,0.764209699134806
Movida,VOLKSWAGEN,GOL,2017,29296,37690,46902,19.640953477463647%,0.6704083516217922
Movida,VOLKSWAGEN,GOL,2017,30989,37690,46902,19.640953477463647%,0.6337835907539093
Movida,VOLKSWAGEN,GOL,2017,42588,36890,46902,21.346637670035392%,0.5012242050772592
Movida,VOLKSWAGEN,GOL,2017,28197,37690,46902,19.640953477463647%,0.6965371117619564
Movida,VOLKSWAGEN,GOL,2017,29852,37690,46902,19.640953477463647%,0.6579222683637708
Movida,VOLKSWAGEN,GOL,2017,40838,36890,46902,21.346637670035392%,0.5227022618094319
Movida,VOLKSWAGEN,GOL,2017,25501,37690,46902,19.640953477463647%,0.770173063973949
Movida,VOLKSWAGEN,GOL,2017,34858,37690,46902,19.640953477463647%,0.5634399574704854
Movida,VOLKSWAGEN,GOL,2017,34990,37690,46902,19.640953477463647%,0.5613144373542811
Movida,VOLKSWAGEN,GOL,2017,23154,38490,46902,17.935269284891902%,0.7745743590970375
Movida,VOLKSWAGEN,GOL,2017,22768,38490,46902,17.935269284891902%,0.7877056210150601
Movida,VOLKSWAGEN,GOL,2018,32501,40690,47947,15.135462072705279%,0.46567786821442614
Movida,VOLKSWAGEN,GOL,2017,27677,37690,46902,19.640953477463647%,0.7096232920537484
Movida,VOLKSWAGEN,GOL,2017,32771,37690,46902,19.640953477463647%,0.5993211728751265
Movida,VOLKSWAGEN,GOL,2017,38041,36890,46902,21.346637670035392%,0.5611334227967875
Movida,VOLKSWAGEN,GOL,2017,27632,37690,46902,19.640953477463647%,0.7107789048407211
Movida,VOLKSWAGEN,GOL,2018,20089,41130,47947,14.21778213444011%,0.7077044367566009
Movida,VOLKSWAGEN,GOL,2017,26329,37690,46902,19.640953477463647%,0.7459534172982776
Movida,VOLKSWAGEN,GOL,2017,28736,37690,46902,19.640953477463647%,0.6834726477177037
Movida,VOLKSWAGEN,GOL,2017,27419,37690,46902,19.640953477463647%,0.7163002727010813
Movida,VOLKSWAGEN,GOL,2017,32173,37690,46902,19.640953477463647%,0.6104604176497684
Movida,VOLKSWAGEN,GOL,2017,26599,37690,46902,19.640953477463647%,0.7383817096790846
Movida,VOLKSWAGEN,GOL,2017,35303,36890,46902,21.346637670035392%,0.6046520980635449
Movida,VOLKSWAGEN,GOL,2017,20000,38490,46902,17.935269284891902%,0.8967186283131795
Movida,VOLKSWAGEN,GOL,2018,28747,40690,47947,15.135462072705279%,0.5264874799187866
Movida,VOLKSWAGEN,GOL,2018,22891,41130,47947,14.21778213444011%,0.621080820131055
Movida,VOLKSWAGEN,GOL,2018,31062,40690,47947,15.135462072705279%,0.4872504932783466
Movida,VOLKSWAGEN,GOL,2017,53170,36560,46902,22.050232399471238%,0.41470411313443867
Movida,VOLKSWAGEN,GOL,2017,28088,37690,46902,19.640953477463647%,0.699240039782963
Movida,VOLKSWAGEN,GOL,2017,26877,37690,46902,19.640953477463647%,0.7307446044148987
Movida,VOLKSWAGEN,GOL,2017,28419,37690,46902,19.640953477463647%,0.6910961814730348
Movida,VOLKSWAGEN,GOL,2017,23729,38490,46902,17.935269284891902%,0.7558057010068228
Movida,VOLKSWAGEN,GOL,2018,29975,40690,47947,15.135462072705279%,0.5049193378938244
Movida,VOLKSWAGEN,GOL,2018,24858,41130,47947,14.21778213444011%,0.571937010114651
Movida,VOLKSWAGEN,GOL,2018,31471,40690,47947,15.135462072705279%,0.480918342422003
Movida,VOLKSWAGEN,GOL,2018,24420,41130,47947,14.21778213444011%,0.5821949197182797
Movida,VOLKSWAGEN,GOL,2018,23700,41130,47947,14.21778213444011%,0.5998811077355433
Movida,VOLKSWAGEN,GOL,2018,24342,41130,47947,14.21778213444011%,0.5840603924923021
Movida,VOLKSWAGEN,GOL,2017,28795,37690,46902,19.640953477463647%,0.682072283562427
Movida,VOLKSWAGEN,GOL,2018,27815,40690,47947,15.135462072705279%,0.5441279146068909
Movida,VOLKSWAGEN,GOL,2017,28357,37690,46902,19.640953477463647%,0.6926071471000652
Movida,VOLKSWAGEN,GOL,2017,29175,37690,46902,19.640953477463647%,0.6731886988436951
Movida,VOLKSWAGEN,GOL,2017,23903,38490,46902,17.935269284891902%,0.7503041032836305
Movida,VOLKSWAGEN,GOL,2017,20466,38490,46902,17.935269284891902%,0.876301816821806
Movida,VOLKSWAGEN,GOL,2017,26418,37690,46902,19.640953477463647%,0.7434404586647355
Movida,VOLKSWAGEN,GOL,2017,53165,36560,46902,22.050232399471238%,0.414743114010293
Movida,VOLKSWAGEN,GOL,2018,25010,40690,47947,15.135462072705279%,0.6051522159332006
Movida,VOLKSWAGEN,GOL,2017,32841,37690,46902,19.640953477463647%,0.5980437694861351
Movida,VOLKSWAGEN,GOL,2017,25796,37690,46902,19.640953477463647%,0.7613657974750416
Movida,VOLKSWAGEN,GOL,2017,35020,36890,46902,21.346637670035392%,0.6095382105032806
Movida,VOLKSWAGEN,GOL,2017,26900,37690,46902,19.640953477463647%,0.7301198274214211
Movida,VOLKSWAGEN,GOL,2017,26600,37690,46902,19.640953477463647%,0.7383539520117157
Movida,VOLKSWAGEN,GOL,2017,29900,37690,46902,19.640953477463647%,0.6568661074032189
Movida,VOLKSWAGEN,GOL,2017,27750,37690,46902,19.640953477463647%,0.707756602553553
